.26141_1_284.27,92__CMY_Bla__CMY-42__407,100.000,1146,1146,0,0,46389,47534,1146,1,0.0,2117
.26141_1_284.27,92__CMY_Bla__CMY-30__395,99.913,1143,1143,1,0,46392,47534,1143,1,0.0,2106
.26141_1_284.27,92__CMY_Bla__CMY-133__1086,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-132__1072,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-111__507,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-95__450,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-94__449,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-7__377,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-69__433,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-62__426,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-60__424,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-6__376,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-58__422,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-57__421,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-56__420,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-43__408,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-4__374,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-32__397,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-31__396,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-27__392,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-24__389,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-23__388,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-2__373,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-17__383,99.738,1146,1146,3,0,46389,47534,1146,1,0.0,2100
.26141_1_284.27,92__CMY_Bla__CMY-55__419,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-5__375,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-28__393,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-22__387,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-21__386,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-16__382,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-15__381,99.651,1146,1146,4,0,46389,47534,1146,1,0.0,2095
.26141_1_284.27,92__CMY_Bla__CMY-131__1042,99.564,1146,1146,5,0,46389,47534,1146,1,0.0,2089
.26141_1_284.27,92__CMY_Bla__CMY-38__403,99.564,1146,1146,5,0,46389,47534,1146,1,0.0,2089
.26141_1_284.27,92__CMY_Bla__CMY-34__399,99.564,1146,1146,5,0,46389,47534,1146,1,0.0,2089
.26141_1_284.27,92__CMY_Bla__CMY-29__394,99.650,1143,1143,4,0,46392,47534,1143,1,0.0,2089
.26141_1_284.27,92__CMY_Bla__CMY-14__380,99.564,1146,1146,5,0,46389,47534,1146,1,0.0,2089
.26141_1_284.27,92__CMY_Bla__CMY-45__410,99.476,1146,1146,6,0,46389,47534,1146,1,0.0,2084
.26141_1_284.27,92__CMY_Bla__CMY-25__390,99.476,1146,1146,6,0,46389,47534,1146,1,0.0,2084
.26141_1_284.27,92__CMY_Bla__CMY-12__378,99.476,1146,1146,6,0,46389,47534,1146,1,0.0,2084
.26141_1_284.27,92__CMY_Bla__CMY-61__425,99.736,1143,1137,2,1,46389,47524,1143,7,0.0,2082
.26141_1_284.27,92__CMY_Bla__CMY-54__418,99.306,1152,1152,2,2,46389,47534,1152,1,0.0,2078
.26141_1_284.27,92__CMY_Bla__CMY-18__384,99.306,1152,1152,2,1,46389,47534,1152,1,0.0,2078
.26141_1_284.27,92__CMY_Bla__CMY-36__401,99.303,1146,1147,6,2,46389,47534,1146,1,0.0,2073
.26141_1_284.27,92__CMY_Bla__CMY-53__417,99.215,1146,1146,9,0,46389,47534,1146,1,0.0,2067
.26141_1_284.27,92__CMY_Bla__CMY-33__398,99.302,1140,1146,2,1,46389,47534,1140,1,0.0,2067
.26141_1_284.27,92__CMY_Bla__CMY-20__385,99.300,1143,1143,8,0,46389,47531,1143,1,0.0,2067
.26141_1_284.27,92__CMY_Bla__LAT-1__370,99.128,1146,1147,8,2,46389,47534,1146,1,0.0,2061
.26141_1_284.27,92__CMY_Bla__BIL-1__372,98.953,1146,1146,12,0,46389,47534,1146,1,0.0,2050
.26141_1_284.27,92__CMY_Bla__CMY-35__400,98.691,1146,1146,15,0,46389,47534,1146,1,0.0,2034
.26141_1_284.27,92__CMY_Bla__CMY-44__409,98.778,1134,1146,2,1,46389,47534,1134,1,0.0,2028
.26141_1_284.27,92__CMY_Bla__CMY-108__167,97.644,1146,1146,27,0,46389,47534,1146,1,0.0,1967
.26141_1_284.27,92__CMY_Bla__CMY-119__952,97.469,1146,1146,29,0,46389,47534,1146,1,0.0,1956
.26141_1_284.27,92__CMY_Bla__CMY-106__125,97.472,1146,1147,27,2,46389,47534,1146,1,0.0,1956
.26141_1_284.27,92__CMY_Bla__CMY-46__411,97.382,1146,1146,30,0,46389,47534,1146,1,0.0,1951
.26141_1_284.27,92__CMY_Bla__CMY-13__379,97.382,1146,1146,30,0,46389,47534,1146,1,0.0,1951
.26141_1_284.27,92__CMY_Bla__CMY-71__435,97.295,1146,1146,31,0,46389,47534,1146,1,0.0,1945
.26141_1_284.27,92__CMY_Bla__CMY-80__444,97.208,1146,1146,32,0,46389,47534,1146,1,0.0,1940
.26141_1_284.27,92__CMY_Bla__CMY-73__437,97.210,1146,1147,30,2,46389,47534,1146,1,0.0,1940
.26141_1_284.27,92__CMY_Bla__CMY-49__414,97.210,1146,1147,30,2,46389,47534,1146,1,0.0,1940
.26141_1_284.27,92__CMY_Bla__CMY-37__402,97.208,1146,1146,32,0,46389,47534,1146,1,0.0,1940
.26141_1_284.27,92__CMY_Bla__CMY-64__428,97.120,1146,1146,33,0,46389,47534,1146,1,0.0,1934
.26141_1_284.27,92__CMY_Bla__CMY-63__427,97.120,1146,1146,33,0,46389,47534,1146,1,0.0,1934
.26141_1_284.27,92__CMY_Bla__CMY-39__404,97.120,1146,1146,33,0,46389,47534,1146,1,0.0,1934
